horseNumber;horseName;horseSex;horseAge;driver;betDistribution;earnings;winPercent;recordSuffix;recordDecimal;earningsPerStart;shoeInfo;cartInfo;lifeStats-tot;lifeStats-1;lifeStats-2;lifeStats-3;vOdds;pOdds;Tränare;Plats%;Snittodds;Poäng;Hemmabana;raceIdx;result;won;pValue;plats
1;4013;1;5;18;0.0329;3421033;0.21;25;57;87718;2;3;39;8;7;2;20.48;3.605;49;0.44;20.66;880;9;3;99;0;0.0;0
2;3513;0;5;5;0.0102;2655000;0.19;75;11;85645;2;3;31;6;3;2;34.08;4.705;208;0.35;25.57;340;12;3;6;0;0.0;0
3;4532;2;8;103;0.4941;9066927;0.43;90;28;156326;2;3;58;25;10;5;1.67;1.335;176;0.69;10.60;7262;18;3;1;1;1.67;1
4;2125;0;10;335;0.009899999999999999;3377075;0.29;47;7;30424;2;3;111;32;10;17;25.55;3.12;305;0.53;5.29;1192;8;3;3;0;0.0;1
5;4366;1;9;172;0.0072;2222114;0.13;76;6;35271;2;3;63;8;8;3;52.99;4.91;11;0.3;22.70;650;8;3;5;0;0.0;0
6;3309;0;8;47;0.0667;2242413;0.22;49;7;33468;3;3;67;15;6;8;13.39;2.96;2;0.43;12.15;3844;2;3;4;0;0.0;0
7;878;0;5;49;0.1175;4786550;0.42;65;6;184098;2;3;26;11;4;4;7.29;2.35;208;0.73;10.55;20900;12;3;utg;0;0.0;0
8;4533;1;9;377;0.152;2501359;0.35;21;6;27487;2;3;91;32;16;14;5.28;1.88;355;0.68;12.92;4700;10;3;7;0;0.0;0
9;2430;2;8;268;0.008100000000000001;1533244;0.22;76;6;15180;0;3;101;22;20;10;51.95;4.975;513;0.51;15.33;945;18;3;99;0;0.0;0
0;108;1;10;172;0.0055000000000000005;1951447;0.25;130;47;20118;2;3;97;24;20;11;58.27;5.385;81;0.57;16.52;1251;20;4;5;0;0.0;0
1;3929;1;6;300;0.4777;3936322;0.45;196;46;74270;2;3;53;24;10;1;2.11;1.435;355;0.66;4.50;3306;10;4;4;0;0.0;0
2;1220;1;10;62;0.0074;2405900;0.24;130;47;22697;2;3;106;25;18;22;40.21;4.37;1331;0.61;13.49;550;20;4;99;0;0.0;0
3;1704;1;6;574;0.0316;3122586;0.31;168;46;65053;2;3;48;15;12;5;18.38;3.44;355;0.67;16.40;1532;10;4;99;0;0.0;0
4;1702;1;10;633;0.2422;2733265;0.43;127;46;36443;2;3;75;32;9;10;3.53;1.645;240;0.68;5.42;3424;15;4;99;0;0.0;0
5;2958;1;5;251;0.0182;2756795;0.37;125;46;78765;2;3;35;13;5;5;25.43;3.875;355;0.66;6.27;2837;10;4;3;0;0.0;1
6;660;1;8;167;0.0258;1426300;0.47;127;46;24174;0;3;59;28;6;8;17.48;2.75;331;0.71;3.85;2090;27;4;6;0;0.0;0
7;3577;1;14;4;0.0655;2850965;0.43;180;46;32397;2;3;88;38;19;8;8.40;2.09;64;0.74;4.87;4086;4;4;1;1;8.4;1
8;1129;1;7;333;0.12619999999999998;2731640;0.27;183;52;35021;2;3;78;21;8;12;5.48;1.935;563;0.53;3.32;2808;10;4;2;0;0.0;1
0;3570;0;6;29;0.4854;290500;0.56;2;11;18156;2;3;16;9;1;0;2.34;1.625;888;0.63;2.71;1850;18;5;1;1;2.34;1
1;2426;0;5;548;0.1637;351618;0.33;49;7;13022;2;3;27;9;5;1;4.15;1.9899999999999998;928;0.56;2.71;2832;10;5;2;0;0.0;1
2;3903;0;5;255;0.11800000000000001;250560;0.15;1;13;9636;2;3;26;4;5;4;6.59;2.365;1217;0.5;9.43;2003;10;5;d;0;0.0;0
3;4534;0;4;13;0.06849999999999999;315783;0.23;72;12;12145;2;3;26;6;4;4;10.76;2.55;478;0.54;2.94;2804;10;5;99;0;0.0;0
4;1365;0;7;172;0.0086;287900;0.07;40;11;9927;2;3;29;2;6;5;46.37;6.025;1335;0.45;15.03;1900;20;5;5;0;0.0;0
5;4042;0;5;574;0.037200000000000004;353675;0.34;38;11;12195;2;3;29;10;3;3;15.19;3.47;898;0.55;5.00;1896;10;5;6;0;0.0;0
6;4535;1;6;272;0.0058;334334;0.26;3;13;8572;2;3;39;10;7;7;70.62;12.155000000000001;1554;0.62;25.40;1357;3;5;d;0;0.0;0
7;4536;0;8;74;0.0037;285000;0.13;75;11;6333;2;3;45;6;10;3;68.72;11.58;1555;0.42;6.80;1562;18;5;99;0;0.0;0
8;4278;0;6;27;0.0405;342299;0.19;0;13;4445;1;3;77;15;5;7;9.15;2.7350000000000003;801;0.35;8.92;1354;8;5;3;0;0.0;1
9;4412;0;6;5;0.0265;388168;0.17;2;11;12938;1;3;30;5;7;5;23.47;3.51;176;0.57;10.97;2107;18;5;7;0;0.0;0
10;3431;0;4;35;0.002;360912;0.33;71;7;24060;2;3;15;5;7;0;99.9;99.9;42;0.8;6.53;2800;7;5;s;0;0.0;0
11;3860;0;4;103;0.0401;323565;0.31;0;13;24889;2;3;13;4;4;2;14.27;2.765;176;0.77;4.62;3085;18;5;4;0;0.0;0
0;598;0;5;255;0.0151;489411;0.17;49;7;13983;2;3;35;6;2;5;29.28;7.01;27;0.37;4.46;1188;10;6;4;0;0.0;0
1;4537;1;5;472;0.10279999999999999;608473;0.26;77;11;17896;2;3;34;9;7;1;7.67;2.63;1101;0.5;15.94;2329;10;6;99;0;0.0;0
2;4235;0;5;29;0.061900000000000004;608300;0.38;48;7;20975;1;3;29;11;4;3;11.75;3.625;1132;0.62;9.06;2523;3;6;5;0;0.0;0
3;4150;0;5;32;0.11720000000000001;524700;0.17;48;7;18093;2;3;29;5;6;4;8.90;2.31;45;0.52;15.84;1909;7;6;99;0;0.0;0
4;4359;0;7;103;0.22640000000000002;683373;0.22;39;11;12424;1;3;55;12;9;5;3.72;2.04;176;0.47;7.11;1800;18;6;1;1;3.72;1
5;3094;0;9;4;0.028999999999999998;573511;0.22;2;11;11245;3;3;51;11;10;3;14.20;3.795;1171;0.47;17.03;2166;6;6;99;0;0.0;0
6;4456;0;5;62;0.0381;576569;0.5;22;79;24023;2;3;24;12;5;0;23.41;5.88;42;0.71;3.70;2085;7;6;7;0;0.0;0
7;2891;0;4;35;0.1321;726500;0.28;65;6;40361;3;3;18;5;8;0;6.40;2.555;42;0.72;13.57;4750;7;6;99;0;0.0;0
8;615;0;6;13;0.09939999999999999;769955;0.29;68;7;21998;2;3;35;10;6;2;7.14;2.4699999999999998;739;0.51;4.97;2195;7;6;2;0;0.0;1
9;1232;1;4;5;0.1685;648360;0.11;70;11;34124;2;3;19;2;7;4;5.25;1.83;351;0.68;10.48;1473;9;6;6;0;0.0;0
10;1051;1;5;574;0.0091;655099;0.24;23;7;22589;2;3;29;7;9;2;49.99;10.805;898;0.62;9.24;1559;10;6;3;0;0.0;1
11;4380;0;7;280;0.0004;772815;0.35;31;11;15771;2;3;49;17;9;2;99.9;99.9;363;0.57;23.08;1781;10;6;s;0;0.0;0
0;3648;2;5;5;0.14880000000000002;285995;0.31;8;0;10999;2;3;26;8;3;3;4.49;2.1950000000000003;1180;0.54;4.50;1691;10;7;1;1;4.49;1
1;4538;0;5;87;0.0085;246250;0.15;5;2;9471;2;3;26;4;3;2;44.50;6.375;137;0.35;60.85;966;8;7;4;0;0.0;0
2;2820;2;5;72;0.0029;295300;0.1;32;2;7202;2;3;41;4;2;7;103.04;13.76;110;0.32;18.97;1100;21;7;2;0;0.0;1
3;3861;0;5;85;0.0075;491400;0.06;19;2;15851;3;3;31;2;9;5;55.13;8.65;1386;0.52;19.05;2273;11;7;6;0;0.0;0
4;3646;2;6;4;0.1075;598220;0.23;17;2;17092;1;3;35;8;6;2;8.26;3.09;64;0.46;5.51;1238;4;7;3;0;0.0;1
5;3726;0;5;32;0.053899999999999997;535100;0.31;67;0;18451;2;3;29;9;2;1;14.27;3.73;46;0.41;4.16;1610;8;7;7;0;0.0;0
6;2161;0;7;29;0.0034999999999999996;587039;0.21;17;2;9318;2;3;63;13;4;6;95.40;12.45;799;0.37;14.02;873;6;7;99;0;0.0;0
7;4539;1;5;360;0.0097;642069;0.22;3;0;14268;3;3;45;10;9;5;12.85;3.15;464;0.53;6.62;1240;8;7;99;0;0.0;0
8;3995;0;7;253;0.0014000000000000002;472735;0.06;34;4;5311;2;3;89;5;9;11;232.65;24.96;1556;0.28;47.00;905;10;7;utg;0;0.0;0
9;4540;0;8;84;0.0006;504013;0.09;67;0;5196;2;3;97;9;14;6;99.9;99.9;131;0.3;29.93;752;13;7;s;0;0.0;0
10;3958;0;6;35;0.0759;569000;0.17;71;33;10735;2;3;53;9;10;3;9.60;2.4;42;0.42;10.37;1262;7;7;99;0;0.0;0
11;2147;1;7;489;0.0055000000000000005;1117001;0.17;41;0;12693;2;3;88;15;12;6;66.36;11.145;708;0.38;22.42;1184;10;7;99;0;0.0;0
12;4541;0;7;172;0.0452;1118238;0.15;77;1;14909;2;3;75;11;14;8;15.50;2.84;11;0.44;9.85;2721;8;7;99;0;0.0;0
13;4542;1;5;103;0.5227;1167210;0.21;0;0;30716;2;3;38;8;6;1;2.05;1.3900000000000001;176;0.39;6.17;3405;18;7;4;0;0.0;0
14;116;0;7;60;0.006500000000000001;925050;0.09;5;2;9343;2;3;99;9;16;12;43.34;5.625;790;0.37;30.87;2275;21;7;99;0;0.0;0
0;3680;1;6;35;0.48119999999999996;1110919;0.28;31;1;24150;2;3;46;13;6;4;1.89;1.3599999999999999;42;0.5;18.60;1363;7;1;1;1;1.89;1
1;3362;0;7;49;0.0582;1261450;0.17;15;2;20023;3;3;63;11;8;8;14.79;3.3049999999999997;164;0.43;21.79;2630;12;1;99;0;0.0;0
2;3643;0;6;304;0.0256;1003000;0.21;52;3;21340;3;3;47;10;11;0;16.36;4.63;585;0.45;22.05;1323;15;1;utg;0;0.0;0
3;4418;0;6;567;0.0183;762550;0.13;19;2;13616;2;3;56;7;11;5;27.53;4.47;84;0.41;12.89;833;5;1;7;0;0.0;0
4;1261;0;6;172;0.0079;1345850;0.17;67;0;23204;2;3;58;10;6;9;52.90;8.08;42;0.43;37.19;1107;7;1;4;0;0.0;0
5;2032;0;8;62;0.056600000000000004;1133780;0.13;31;1;14351;3;3;79;10;11;7;13.52;3.05;164;0.35;21.62;1240;12;1;6;0;0.0;0
6;4543;0;6;64;0.1117;1006275;0.21;67;0;18986;2;3;53;11;4;7;12.81;2.81;485;0.42;13.24;2015;16;1;99;0;0.0;0
7;976;1;5;46;0.011899999999999999;895300;0.21;67;0;19048;3;3;47;10;7;8;44.11;5.5649999999999995;184;0.53;10.24;1170;12;1;2;0;0.0;1
8;3139;2;7;563;0.0352;1031725;0.22;32;2;15398;2;3;67;15;12;8;25.19;4.52;1180;0.52;63.63;2240;10;1;99;0;0.0;0
9;3896;0;6;103;0.0326;1236900;0.18;40;1;24738;2;3;50;9;8;10;18.63;3.96;176;0.54;21.29;1845;18;1;99;0;0.0;0
10;361;1;5;85;0.1521;1035900;0.14;2;1;20311;1;3;51;7;8;5;4.47;1.93;93;0.39;19.68;3400;21;1;5;0;0.0;0
11;4340;1;6;360;0.0088;858900;0.18;35;0;19086;1;3;45;8;12;6;21.78;3.7699999999999996;464;0.58;9.90;1010;8;1;3;0;0.0;1
0;3734;2;4;360;0.1635;255500;0.11;2;11;13447;0;3;19;2;6;2;5.51;2.255;1345;0.53;28.42;1735;9;2;5;0;0.0;0
1;4432;2;5;304;0.0131;281900;0.12;75;11;8542;1;3;33;4;4;2;59.83;10.175;269;0.3;21.96;1060;15;2;99;0;0.0;0
2;3169;2;4;27;0.0288;293200;0.15;72;12;14660;2;3;20;3;5;1;48.30;10.895;824;0.45;16.60;1327;21;2;99;0;0.0;0
3;4544;2;5;172;0.049699999999999994;338564;0.19;70;11;10580;2;3;32;6;2;3;11.95;3.655;163;0.34;29.54;1743;6;2;99;0;0.0;0
4;2658;2;5;332;0.009899999999999999;364110;0.12;37;13;10709;2;3;34;4;4;4;36.94;6.800000000000001;487;0.35;8.86;1084;20;2;3;0;0.0;1
5;2773;2;4;103;0.1116;366034;0.25;14;10;15251;2;3;24;6;2;1;9.78;3.125;176;0.38;7.19;2321;18;2;d;0;0.0;0
6;3443;2;6;61;0.0154;420350;0.17;71;7;8757;2;3;48;8;5;5;35.87;7.06;89;0.38;26.62;1880;13;2;99;0;0.0;0
7;4334;2;6;121;0.0526;442150;0.17;40;11;10527;3;3;42;7;4;4;16.44;5.16;248;0.36;9.47;2350;13;2;99;0;0.0;0
8;4545;2;4;65;0.056799999999999996;401500;0.24;50;7;23617;3;3;17;4;2;4;15.60;4.325;142;0.59;17.00;1350;12;2;4;0;0.0;0
9;2086;2;5;161;0.1401;420300;0.19;77;11;13558;3;3;31;6;6;2;5.34;2.415;1540;0.45;14.92;2320;9;2;6;0;0.0;0
10;4546;2;5;35;0.08220000000000001;437700;0.16;70;11;17508;2;3;25;4;5;3;12.42;4.0;42;0.48;6.06;1505;7;2;d;0;0.0;0
11;4547;2;4;46;0.1661;624500;0.33;37;13;41633;2;3;15;5;2;1;4.22;1.9700000000000002;184;0.53;4.99;4625;12;2;99;0;0.0;0
12;2653;2;6;224;0.037200000000000004;579305;0.09;40;11;7828;2;3;74;7;11;6;17.03;4.365;106;0.32;22.58;1560;5;2;1;1;17.03;1
13;3647;2;5;567;0.0455;655100;0.21;75;11;27295;2;3;24;5;2;5;15.86;4.24;90;0.5;8.95;1185;12;2;2;0;0.0;1
14;4548;2;5;4;0.0276;660400;0.13;39;11;16510;1;3;40;5;5;7;24.97;6.640000000000001;959;0.43;12.79;1235;4;2;7;0;0.0;0
0;4549;0;4;360;0.2818;135600;0.27;67;0;12327;2;3;11;3;2;0;3.32;1.7850000000000001;464;0.45;2.69;1880;8;3;d;0;0.0;0
1;4487;0;5;116;0.0086;99500;0.27;6;3;9045;2;3;11;3;0;1;58.90;9.719999999999999;1035;0.36;5.15;1445;23;3;4;0;0.0;0
2;4550;2;4;64;0.0487;194200;0.23;34;4;14938;2;3;13;3;2;3;16.16;3.575;963;0.62;7.49;1750;12;3;6;0;0.0;0
3;4551;0;4;567;0.016200000000000003;117200;0.2;36;2;7813;1;3;15;3;1;5;33.88;6.325;1557;0.6;17.62;1335;4;3;99;0;0.0;0
4;4552;0;6;267;0.0053;115650;0.1;52;3;5507;2;3;21;2;3;4;45.72;6.65;1558;0.43;23.06;1371;13;3;5;0;0.0;0
5;2395;0;5;35;0.0652;100600;0.14;34;4;7185;1;3;14;2;5;0;15.90;3.4749999999999996;914;0.5;13.65;1410;4;3;99;0;0.0;0
6;1685;0;3;172;0.2559;147500;0.5;3;0;18437;2;3;8;4;2;1;3.46;1.94;459;0.88;10.89;2300;22;3;d;0;0.0;0
7;4430;2;4;47;0.01;178350;0.09;11;3;7754;2;3;23;2;3;4;47.76;7.255000000000001;996;0.39;27.27;1325;4;3;1;1;47.76;1
8;414;2;5;144;0.0827;138550;0.13;11;3;6023;2;3;23;3;7;1;10.11;2.8049999999999997;284;0.48;11.79;2000;4;3;d;0;0.0;0
9;4553;1;4;65;0.0535;159500;0.5;13;2;19937;2;3;8;4;0;3;9.50;2.475;142;0.88;12.08;1420;12;3;2;0;0.0;1
10;2350;1;4;85;0.11800000000000001;153300;0.19;115;4;9581;2;3;16;3;1;1;6.51;2.7;889;0.31;6.57;1453;12;3;3;0;0.0;1
11;4554;0;7;264;0.0541;149500;0.42;67;0;12458;1;3;12;5;2;1;11.26;2.935;1035;0.67;5.66;1695;23;3;7;0;0.0;0
0;3598;1;4;211;0.0060999999999999995;277100;0.0;100;23;9555;2;3;29;0;3;6;76.42;10.834999999999999;83;0.31;55.92;400;20;4;99;0;0.0;0
1;1412;2;5;4;0.0111;294900;0.06;119;23;9215;1;3;32;2;3;4;34.87;4.545;839;0.28;23.43;1102;5;4;6;0;0.0;0
2;4107;1;7;62;0.0653;288108;0.56;117;17;18006;2;3;16;9;5;0;13.40;2.615;240;0.88;2.63;1531;15;4;3;0;0.0;1
3;3187;0;5;103;0.0106;299600;0.07;100;23;6809;2;3;44;3;7;6;43.32;10.18;1195;0.36;12.27;533;21;4;5;0;0.0;0
4;659;1;4;57;0.48840000000000006;345391;0.3;58;17;17269;2;3;20;6;3;3;1.75;1.585;83;0.6;9.35;1645;20;4;1;1;1.75;1
5;1507;1;7;3;0.0032;542550;0.09;120;17;8220;2;3;66;6;10;6;92.48;11.620000000000001;1559;0.33;26.03;752;22;4;99;0;0.0;0
6;1384;2;8;286;0.0163;594350;0.18;139;17;8141;2;3;73;13;10;7;30.85;4.78;748;0.41;7.31;1833;15;4;99;0;0.0;0
7;4426;0;6;304;0.15259999999999999;495700;0.23;100;23;12392;2;3;40;9;4;6;7.14;1.975;585;0.48;5.11;2663;15;4;2;0;0.0;1
8;3708;0;8;84;0.005699999999999999;534666;0.19;96;17;6600;2;3;81;15;11;5;66.01;8.765;131;0.38;12.00;1097;13;4;99;0;0.0;0
9;3707;0;9;172;0.0037;567450;0.12;99;17;5563;2;3;102;12;10;13;83.08;10.524999999999999;1344;0.34;37.90;428;5;4;7;0;0.0;0
10;4555;2;7;47;0.014499999999999999;446956;0.17;148;23;10641;2;3;42;7;4;2;33.71;6.255;315;0.31;8.28;1146;18;4;99;0;0.0;0
11;4556;0;6;64;0.0217;387500;0.26;100;23;10197;2;3;38;10;3;3;27.43;4.8149999999999995;240;0.42;10.15;1192;15;4;99;0;0.0;0
12;2015;0;7;556;0.0594;515200;0.11;93;17;9038;2;3;57;6;5;6;12.03;3.8049999999999997;171;0.3;6.75;1741;5;4;99;0;0.0;0
13;2098;2;7;327;0.0012;512400;0.12;139;17;6742;2;3;76;9;10;9;191.96;20.59;748;0.37;18.72;861;15;4;4;0;0.0;0
14;1037;1;7;46;0.14029999999999998;933608;0.2;134;16;14145;2;3;66;13;12;6;5.63;1.83;240;0.47;3.29;3550;15;4;99;0;0.0;0
0;191;0;6;85;0.0993;2073258;0.19;64;19;30047;2;3;69;13;10;2;5.99;2.13;773;0.36;24.53;6215;5;5;4;0;0.0;0
1;347;0;7;62;0.6922;3185415;0.52;102;30;96527;3;3;33;17;8;3;1.55;1.24;164;0.85;6.63;9599;12;5;1;1;1.55;1
2;541;0;8;27;0.0967;1976400;0.41;76;6;27836;2;3;71;29;9;9;8.18;2.2800000000000002;43;0.66;2.47;4250;9;5;7;0;0.0;0
3;4366;1;9;103;0.011899999999999999;2222114;0.13;76;6;35840;2;3;62;8;8;3;24.59;3.995;11;0.31;28.01;1550;8;5;99;0;0.0;0
4;1696;1;8;64;0.0123;2414081;0.21;22;7;18015;2;3;134;28;28;11;32.88;5.405;485;0.5;16.33;3236;16;5;99;0;0.0;0
5;3140;1;10;47;0.0091;3499540;0.24;23;7;52231;2;3;67;16;5;5;29.62;4.05;269;0.39;18.62;3960;15;5;d;0;0.0;0
6;1625;0;7;516;0.051100000000000007;2608200;0.25;90;28;38928;3;3;67;17;16;5;8.61;2.66;227;0.57;6.06;2315;12;5;3;0;0.0;1
7;4557;1;8;49;0.011200000000000002;9921407;0.25;101;29;125587;3;3;79;20;14;4;36.85;5.335;208;0.48;11.17;1481;12;5;6;0;0.0;0
8;3286;1;10;273;0.0021;3757347;0.12;87;25;29585;2;3;127;15;24;14;83.34;8.065;557;0.42;9.28;1695;13;5;2;0;0.0;1
9;4558;1;5;35;0.0086;9610669;0.42;64;75;266963;2;3;36;15;6;3;38.90;5.375;42;0.67;4.68;275;7;5;d;0;0.0;0
10;3620;1;7;46;0.0040999999999999995;4746331;0.21;47;7;81833;1;3;58;12;11;12;50.67;4.91;178;0.6;9.12;1413;12;5;5;0;0.0;0
11;2971;0;5;567;0.0016;6025808;0.21;89;53;103893;2;3;58;12;2;10;81.47;10.545;90;0.41;19.34;850;12;5;99;0;0.0;0
0;614;0;4;35;0.4771;537536;0.39;50;7;29863;2;3;18;7;3;3;1.97;1.44;42;0.72;3.16;4055;7;6;1;1;1.97;1
1;2403;0;5;64;0.0196;409900;0.32;72;12;14639;2;3;28;9;2;1;30.93;6.275;93;0.43;7.57;1657;21;6;3;0;0.0;1
2;4519;0;5;62;0.07780000000000001;477001;0.22;50;7;17666;2;3;27;6;3;3;11.13;2.46;164;0.44;5.55;1675;12;6;4;0;0.0;0
3;2790;1;5;267;0.0129;582700;0.16;41;13;13551;3;3;43;7;7;7;27.77;4.675;561;0.49;33.40;2010;5;6;99;0;0.0;0
4;2809;0;6;172;0.023799999999999998;662400;0.33;23;7;16560;3;3;40;13;5;4;24.41;4.455;1278;0.55;12.88;1795;5;6;2;0;0.0;1
5;489;0;6;264;0.0148;597400;0.25;17;12;13577;3;3;44;11;1;9;26.96;4.165;233;0.48;12.73;1987;15;6;d;0;0.0;0
6;3467;1;4;567;0.1975;440078;0.21;25;57;23162;2;3;19;4;4;0;3.54;1.73;90;0.42;8.07;2050;12;6;7;0;0.0;0
7;4433;2;9;116;0.0004;745450;0.15;31;11;12424;2;3;60;9;8;8;99.9;99.9;1035;0.42;18.47;1460;23;6;s;0;0.0;0
8;4559;0;6;46;0.0078000000000000005;617200;0.15;38;11;13131;2;3;47;7;3;6;45.01;5.805;184;0.34;14.30;1505;12;6;6;0;0.0;0
9;3562;1;4;85;0.13119999999999998;632000;0.24;65;6;30095;2;3;21;5;2;4;7.55;1.975;1304;0.52;11.23;1910;12;6;d;0;0.0;0
10;3557;0;5;27;0.0166;695400;0.18;49;7;20452;2;3;34;6;5;6;47.30;4.97;103;0.5;16.62;1450;12;6;99;0;0.0;0
11;4499;0;6;103;0.0203;452450;0.14;2;11;8871;2;3;51;7;2;8;20.03;3.3950000000000005;11;0.33;14.17;1400;8;6;5;0;0.0;0
0;4509;0;4;35;0.1368;355500;0.38;7;12;14812;2;3;24;9;2;0;10.08;3.45;233;0.46;24.23;1305;15;7;7;0;0.0;0
1;3529;1;6;535;0.0078000000000000005;218000;0.24;5;12;8720;2;3;25;6;6;1;41.05;7.51;1295;0.52;27.93;1255;5;7;99;0;0.0;0
2;4518;0;7;172;0.0705;390000;0.19;46;11;8125;2;3;48;9;8;3;10.73;3.84;383;0.42;30.35;1170;15;7;1;1;10.73;1
3;2416;1;5;360;0.041299999999999996;233550;0.08;75;11;9731;2;3;24;2;3;4;17.65;4.109999999999999;464;0.38;19.36;1115;8;7;99;0;0.0;0
4;2468;0;5;62;0.0467;381600;0.17;41;13;13158;2;3;29;5;4;4;20.37;5.105;233;0.45;5.78;1494;15;7;3;0;0.0;1
5;3;0;4;567;0.2316;353200;0.11;75;11;12614;2;3;28;3;6;2;3.81;1.7349999999999999;774;0.39;31.26;1087;3;7;99;0;0.0;0
6;3453;0;5;103;0.094;314300;0.35;5;12;18488;2;3;17;6;3;2;9.08;2.325;176;0.65;7.84;1885;18;7;6;0;0.0;0
7;3603;0;4;84;0.005699999999999999;267100;0.03;0;13;7855;2;3;34;1;5;5;59.40;10.695;131;0.32;22.95;1122;13;7;5;0;0.0;0
8;1179;0;5;189;0.0391;305100;0.2;41;13;10170;2;3;30;6;6;1;16.57;4.23;383;0.43;10.03;1730;15;7;4;0;0.0;0
9;539;1;4;47;0.11220000000000001;395000;0.14;47;7;17954;2;3;22;3;4;1;7.95;2.71;149;0.36;18.48;1295;14;7;2;0;0.0;1
10;294;0;5;46;0.1301;393700;0.23;70;11;10094;0;3;39;9;2;1;5.26;2.045;190;0.31;5.78;1503;13;7;99;0;0.0;0
11;190;0;5;64;0.0842;371750;0.38;41;13;17702;2;3;21;8;1;2;6.13;2.87;103;0.52;4.56;1250;12;7;99;0;0.0;0
0;4560;0;4;62;0.0098;132900;0.11;30;3;6994;2;3;19;2;3;2;62.82;7.779999999999999;90;0.37;25.90;771;12;1;99;0;0.0;0
1;1846;0;4;13;0.06;135500;0.21;78;4;9678;2;3;14;3;3;1;15.60;3.715;62;0.5;15.25;873;3;1;4;0;0.0;0
2;1998;0;4;12;0.0172;136100;0.25;85;3;11341;2;3;12;3;0;2;27.41;4.305;14;0.42;15.07;1150;9;1;99;0;0.0;0
3;4561;0;4;305;0.0358;120100;0.12;19;2;7064;2;3;17;2;1;3;14.32;3.715;1132;0.35;6.37;850;3;1;5;0;0.0;0
4;3724;0;4;32;0.0516;158700;0.21;32;2;11335;2;3;14;3;1;1;15.36;3.245;45;0.36;11.10;945;7;1;6;0;0.0;0
5;3945;1;4;15;0.037599999999999995;338200;0.31;67;0;21137;2;3;16;5;4;1;18.73;4.275;1132;0.63;31.03;775;3;1;3;0;0.0;1
6;614;0;4;35;0.47979999999999995;437536;0.35;50;7;25737;2;3;17;6;3;3;1.90;1.475;42;0.71;4.16;2764;7;1;1;1;1.9;1
7;3574;1;4;86;0.0868;432200;0.19;8;0;20580;2;3;21;4;4;1;7.22;2.045;134;0.43;18.49;967;3;1;99;0;0.0;0
8;2280;1;4;360;0.0125;473200;0.08;15;2;18928;2;3;25;2;4;7;99.9;99.9;464;0.52;44.76;600;8;1;s;0;0.0;0
9;3521;1;4;59;0.0464;330110;0.17;44;13;18339;2;3;18;3;3;1;10.82;3.285;85;0.39;8.11;1220;7;1;2;0;0.0;1
10;1070;1;4;5;0.14980000000000002;382800;0.25;15;2;19140;3;3;20;5;5;2;6.51;1.6400000000000001;208;0.6;7.07;2130;12;1;7;0;0.0;0
11;208;0;4;90;0.0127;410000;0.25;5;2;14642;1;3;28;7;1;5;27.13;4.745;143;0.46;5.16;605;2;1;d;0;0.0;0
0;3718;0;4;567;0.18280000000000002;328052;0.36;78;4;23432;1;3;14;5;1;3;6.05;2.335;305;0.64;16.18;2255;8;2;6;0;0.0;0
1;2523;0;4;93;0.09630000000000001;319600;0.22;17;2;17755;2;3;18;4;5;2;9.32;3.04;253;0.61;15.34;2055;7;2;99;0;0.0;0
2;2688;0;5;13;0.15839999999999999;324700;0.3;15;2;14117;1;3;23;7;0;1;5.84;2.17;62;0.35;14.02;1760;3;2;99;0;0.0;0
3;3;0;4;9;0.0538;339700;0.11;8;0;12581;2;3;27;3;6;2;10.41;3.3;774;0.41;32.47;1012;3;2;4;0;0.0;0
4;206;0;4;46;0.1035;361400;0.18;7;2;21258;2;3;17;3;2;3;5.19;2.5700000000000003;103;0.47;27.43;1450;12;2;d;0;0.0;0
5;4562;1;4;19;0.0194;311000;0.38;32;2;23923;2;3;13;5;1;0;99.9;99.9;22;0.46;9.43;1560;3;2;s;0;0.0;0
6;4563;0;8;32;0.0125;346400;0.16;14;3;5412;2;3;64;10;5;4;51.50;7.7299999999999995;491;0.3;19.93;860;3;2;3;0;0.0;1
7;4412;0;6;103;0.056100000000000004;338168;0.17;67;0;11660;2;3;29;5;6;5;15.32;2.88;176;0.55;8.22;1657;18;2;2;0;0.0;1
8;3845;1;4;11;0.07440000000000001;377700;0.43;43;2;26978;2;3;14;6;2;1;13.41;4.025;11;0.64;14.13;1000;8;2;d;0;0.0;0
9;1064;0;4;305;0.0421;329000;0.2;42;3;16450;2;3;20;4;3;1;9.91;3.0300000000000002;1132;0.4;17.16;1190;3;2;1;1;9.91;1
10;3003;2;5;35;0.18989999999999999;287300;0.33;44;0;23941;2;3;12;4;3;0;4.13;1.92;42;0.58;2.10;1300;7;2;5;0;0.0;0
11;1265;0;7;62;0.011000000000000001;304950;0.14;92;4;5350;2;3;57;8;8;3;60.23;8.425;129;0.33;18.31;1760;0;2;7;0;0.0;0
0;4564;1;8;46;0.0042;3239010;0.08;26;6;43770;3;3;74;6;11;9;80.18;8.06;90;0.35;103.79;70;12;3;99;0;0.0;0
1;3515;1;6;567;0.5227;4787824;0.35;101;29;87051;2;3;55;19;8;1;1.86;1.305;90;0.51;7.79;3265;12;3;1;1;1.86;1
2;2552;1;5;93;0.031;3102375;0.16;29;6;68941;2;3;45;7;10;8;15.99;2.4450000000000003;8;0.56;26.51;2692;7;3;2;0;0.0;1
